attendees,month,day,hour,day_of_week,holiday,temp,temp_wb,rel_humidity,windspeed,precipitation
24970,10,22,20,Mon,0,85.8,40,56,10,1
21010,10,22,21,Mon,0,84,40,61,3,1
13860,10,22,22,Mon,0,82.2,40,68,6,1
5830,10,22,23,Mon,0,80.4,38,65,6,1
3190,10,23,0,Tue,0,78.6,38,68,5,1
1100,10,23,1,Tue,0,80.4,39,71,0,1
770,10,23,2,Tue,0,82.2,40,71,3,1
660,10,23,3,Tue,0,84,41,71,0,1
880,10,23,4,Tue,0,84,41,74,3,1
5720,10,23,5,Tue,0,85.8,42,71,8,1
20460,10,23,6,Tue,0,89.4,44,74,8,1
56650,10,23,7,Tue,0,94.8,46,69,15,1
100870,10,23,8,Tue,0,98.4,48,66,11,1
46860,10,23,9,Tue,0,100.2,49,69,10,1
27830,10,23,10,Tue,0,102,50,67,10,1
29920,10,23,11,Tue,0,102,50,67,9,1
33110,10,23,12,Tue,0,102,50,72,10,1
29370,10,23,13,Tue,0,100.2,51,83,11,0.075
12760,10,23,14,Tue,0,102,52,83,14,0.05
25630,10,23,15,Tue,0,98.4,50,83,7,0.325
26730,10,23,16,Tue,0,96.6,50,86,9,0.05
82830,10,23,17,Tue,0,98.4,50,80,25,0.225
48070,10,23,18,Tue,0,91.2,47,86,7,0.3
25520,10,23,19,Tue,0,89.4,47,89,9,1
25520,10,23,20,Tue,0,91.2,47,86,6,1
18700,10,23,21,Tue,0,87.6,45,86,8,1
11990,10,23,22,Tue,0,85.8,44,86,8,1
6490,10,23,23,Tue,0,84,43,86,7,1
8580,10,24,0,Wed,0,84,43,83,9,1
1650,10,24,1,Wed,0,82.2,42,83,8,1
770,10,24,2,Wed,0,82.2,42,85,9,1
440,10,24,3,Wed,0,84,42,80,8,1
880,10,24,4,Wed,0,82.2,42,83,7,1
4290,10,24,5,Wed,0,84,43,86,7,1
18810,10,24,6,Wed,0,85.8,43,79,11,1
56980,10,24,7,Wed,0,87.6,44,77,10,1
95920,10,24,8,Wed,0,87.6,43,74,13,1
46860,10,24,9,Wed,0,89.4,43,68,18,1
22550,10,24,10,Wed,0,85.8,43,77,10,1
17270,10,24,11,Wed,0,87.6,44,80,13,0.05
19470,10,24,12,Wed,0,85.8,43,79,13,1
14740,10,24,13,Wed,0,91.2,45,71,16,1
20570,10,24,14,Wed,0,89.4,44,74,13,0.025
28820,10,24,15,Wed,0,89.4,44,74,13,0.025
56100,10,24,16,Wed,0,91.2,44,64,11,1
96470,10,24,17,Wed,0,87.6,42,63,11,1
63470,10,24,18,Wed,0,84,40,66,14,1
44770,10,24,19,Wed,0,82.2,40,71,9,1
29590,10,24,20,Wed,0,82.2,39,65,11,1
19140,10,24,21,Wed,0,78.6,37,65,10,1
16060,10,24,22,Wed,0,76.8,37,67,10,1
13200,10,24,23,Wed,0,76.8,37,67,10,1
7040,10,25,0,Thu,0,75,36,70,11,1
1980,10,25,1,Thu,0,75,36,70,9,1
1210,10,25,2,Thu,0,75,36,70,10,1
990,10,25,3,Thu,0,75,37,73,11,1
1100,10,25,4,Thu,0,75,37,73,9,1
3850,10,25,5,Thu,0,76.8,37,70,11,1
15730,10,25,6,Thu,0,78.6,38,68,11,1
50930,10,25,7,Thu,0,80.4,39,68,10,1
98120,10,25,8,Thu,0,84,39,56,15,1
50600,10,25,9,Thu,0,87.6,40,50,13,1
28050,10,25,10,Thu,0,89.4,39,41,18,1
29150,10,25,11,Thu,0,93,40,39,18,1
34870,10,25,12,Thu,0,93,40,41,18,1
28050,10,25,13,Thu,0,93,40,38,17,1
32890,10,25,14,Thu,0,91.2,39,39,15,1
40150,10,25,15,Thu,0,87.6,38,41,10,1
65890,10,25,16,Thu,0,84,37,44,14,1
89430,10,25,17,Thu,0,82.2,36,45,14,1
61490,10,25,18,Thu,0,78.6,35,49,11,1
35530,10,25,19,Thu,0,76.8,34,47,14,1
26510,10,25,20,Thu,0,76.8,34,49,15,1
20350,10,25,21,Thu,0,75,34,53,16,1
11000,10,25,22,Thu,0,71.4,31,46,16,1
6490,10,25,23,Thu,0,69.6,31,48,10,1
3740,10,26,0,Fri,0,67.8,30,50,9,1
1870,10,26,1,Fri,0,67.8,30,52,8,1
1760,10,26,2,Fri,0,66,30,54,10,1
110,10,26,3,Fri,0,66,30,57,7,1
550,10,26,4,Fri,0,64.2,29,59,9,1
3630,10,26,5,Fri,0,66,30,57,9,1
13090,10,26,6,Fri,0,67.8,31,55,10,1
41360,10,26,7,Fri,0,71.4,32,48,10,1
82940,10,26,8,Fri,0,73.2,32,46,11,1
41580,10,26,9,Fri,0,76.8,33,41,10,1
25410,10,26,10,Fri,0,80.4,34,38,9,1
29040,10,26,11,Fri,0,82.2,35,38,9,1
37070,10,26,12,Fri,0,87.6,37,33,8,1
30360,10,26,13,Fri,0,89.4,37,30,6,1
36960,10,26,14,Fri,0,87.6,37,36,5,1
50050,10,26,15,Fri,0,85.8,37,38,5,1
76010,10,26,16,Fri,0,84,37,44,7,1
84040,10,26,17,Fri,0,84,39,56,13,1
49060,10,26,18,Fri,0,80.4,38,63,8,1
36410,10,26,19,Fri,0,80.4,38,60,8,1
24530,10,26,20,Fri,0,78.6,38,68,6,1
17600,10,26,21,Fri,0,78.6,38,68,6,1
14630,10,26,22,Fri,0,80.4,38,63,8,1
10230,10,26,23,Fri,0,80.4,38,65,5,1
7370,10,27,0,Sat,1,84,40,61,6,1
8140,10,27,1,Sat,1,85.8,40,61,15,1
6380,10,27,2,Sat,1,87.6,41,56,16,1
1540,10,27,3,Sat,1,87.6,42,66,18,1
990,10,27,4,Sat,1,89.4,43,63,20,1
1320,10,27,5,Sat,1,89.4,44,71,22,1
2310,10,27,7,Sat,1,91.2,46,80,26,0.2
3960,10,27,8,Sat,1,91.2,47,83,26,0.225
2970,10,27,9,Sat,1,91.2,47,83,32,0.075
4290,10,27,10,Sat,1,93,48,86,28,0.275
4510,10,27,11,Sat,1,94.8,49,89,31,0.2
3190,10,27,12,Sat,1,94.8,49,89,31,0.4
2530,10,27,13,Sat,1,94.8,50,92,31,0.4
2090,10,27,14,Sat,1,94.8,50,92,30,0.2
2640,10,27,15,Sat,1,94.8,50,92,29,0.2
2750,10,27,16,Sat,1,94.8,50,92,32,0.225
3190,10,27,17,Sat,1,94.8,50,92,31,0.2
3520,10,27,18,Sat,1,94.8,50,92,31,0.05
3630,10,27,19,Sat,1,94.8,49,89,30,0.05
3960,10,27,20,Sat,1,94.8,50,92,28,0.025
2970,10,27,21,Sat,1,94.8,49,89,24,0.05
4510,10,27,22,Sat,1,94.8,50,92,16,1
3410,10,27,23,Sat,1,89.4,47,93,16,0.075
3850,10,28,0,Sun,1,85.8,45,89,13,1
7040,10,28,1,Sun,1,84,44,90,11,1
4950,10,28,2,Sun,1,82.2,43,89,8,1
770,10,28,3,Sun,1,82.2,43,89,7,0.025
440,10,28,4,Sun,1,80.4,42,93,5,1
550,10,28,5,Sun,1,82.2,43,89,9,1
880,10,28,6,Sun,1,80.4,42,93,8,0.025
2750,10,28,7,Sun,1,82.2,43,89,7,0.025
8470,10,28,8,Sun,1,84,44,93,7,1
12430,10,28,9,Sun,1,87.6,46,90,10,1
19800,10,28,10,Sun,1,91.2,46,80,11,1
30800,10,28,11,Sun,1,91.2,47,83,10,1
36850,10,28,12,Sun,1,96.6,49,77,5,1
37510,10,28,13,Sun,1,98.4,49,74,7,1
38500,10,28,14,Sun,1,100.2,49,69,10,1
39270,10,28,15,Sun,1,100.2,49,69,8,1
42570,10,28,16,Sun,1,98.4,48,69,9,1
42900,10,28,17,Sun,1,98.4,48,69,9,1
34430,10,28,18,Sun,1,96.6,48,72,9,1
28600,10,28,19,Sun,1,94.8,46,69,11,1
18150,10,28,20,Sun,1,94.8,46,66,8,1
15510,10,28,21,Sun,1,94.8,46,66,8,1
11990,10,28,22,Sun,1,93,46,71,7,1
14850,10,28,23,Sun,1,89.4,44,74,10,1
20570,10,29,0,Mon,0,91.2,45,74,9,1
6820,10,29,1,Mon,0,91.2,46,77,7,1
1980,10,29,2,Mon,0,91.2,46,77,6,1
660,10,29,3,Mon,0,89.4,46,86,6,1
990,10,29,4,Mon,0,89.4,46,86,0,0.15
1430,10,29,5,Mon,0,91.2,47,86,7,0.025
11550,10,29,6,Mon,0,93,48,86,6,1
39270,10,29,7,Mon,0,94.8,50,92,5,0.275
30470,10,29,8,Mon,0,96.6,51,93,20,0.6
7260,10,29,9,Mon,0,102,53,87,5,0.05
11660,10,29,10,Mon,0,109.2,55,75,16,1
22770,10,29,11,Mon,0,111,55,70,9,1
29040,10,29,12,Mon,0,100.2,50,75,11,0.2
17930,10,29,13,Mon,0,103.8,51,72,15,1
19690,10,29,14,Mon,0,102,50,72,14,1
30030,10,29,15,Mon,0,100.2,49,69,15,1
58850,10,29,16,Mon,0,100.2,49,67,11,1
88990,10,29,17,Mon,0,98.4,47,64,13,1
63250,10,29,18,Mon,0,96.6,46,64,10,1
39930,10,29,19,Mon,0,94.8,45,64,10,1
27060,10,29,20,Mon,0,93,44,63,11,1
19030,10,29,21,Mon,0,91.2,44,69,10,1
11770,10,29,22,Mon,0,85.8,43,77,7,1
7040,10,29,23,Mon,0,84,42,80,7,1
2420,10,30,0,Tue,0,85.8,42,68,15,1
1760,10,30,1,Tue,0,85.8,41,66,17,1
880,10,30,2,Tue,0,84,40,63,9,1
880,10,30,4,Tue,0,82.2,39,60,16,1
5280,10,30,5,Tue,0,82.2,39,63,15,1
17820,10,30,6,Tue,0,80.4,38,65,14,1
51480,10,30,7,Tue,0,84,39,58,15,1
99770,10,30,8,Tue,0,87.6,40,52,17,1
46750,10,30,9,Tue,0,91.2,41,50,17,1
25080,10,30,10,Tue,0,89.4,40,48,17,1
27170,10,30,11,Tue,0,91.2,41,48,11,1
26510,10,30,12,Tue,0,91.2,41,48,14,1
29150,10,30,13,Tue,0,89.4,40,48,15,1
30910,10,30,14,Tue,0,87.6,40,50,18,1
37510,10,30,15,Tue,0,87.6,40,50,17,1
64020,10,30,16,Tue,0,85.8,39,51,10,1
98450,10,30,17,Tue,0,84,39,56,9,1
70070,10,30,18,Tue,0,82.2,38,58,9,1
39270,10,30,19,Tue,0,82.2,38,58,8,1
28160,10,30,20,Tue,0,80.4,38,63,7,1
23210,10,30,21,Tue,0,78.6,37,65,6,1
18480,10,30,22,Tue,0,76.8,37,70,7,1
7150,10,30,23,Tue,0,75,36,70,5,1
2970,10,31,0,Wed,0,73.2,36,73,8,1
990,10,31,1,Wed,0,71.4,35,73,7,1
550,10,31,2,Wed,0,73.2,35,70,9,1
660,10,31,4,Wed,0,71.4,34,70,6,1
4400,10,31,5,Wed,0,73.2,35,67,7,1
17160,10,31,6,Wed,0,73.2,35,70,7,1
47520,10,31,7,Wed,0,80.4,38,60,5,1
89210,10,31,8,Wed,0,85.8,40,56,0,1
49390,10,31,9,Wed,0,87.6,41,59,7,1
37510,10,31,10,Wed,0,89.4,42,61,6,1
43120,10,31,11,Wed,0,91.2,43,59,6,1
47630,10,31,12,Wed,0,91.2,44,64,9,1
37180,10,31,13,Wed,0,98.4,46,55,6,1
40370,10,31,14,Wed,0,102,46,49,10,1
53240,10,31,15,Wed,0,102,48,57,16,1
81840,10,31,16,Wed,0,100.2,49,67,16,1
89430,10,31,17,Wed,0,102,50,69,11,1
56870,10,31,18,Wed,0,103.8,52,75,15,1
43560,10,31,19,Wed,0,105.6,53,74,17,1
24640,10,31,20,Wed,0,105.6,53,78,14,1
21560,10,31,21,Wed,0,105.6,53,78,14,1
18260,10,31,22,Wed,0,107.4,54,78,11,1
10780,10,31,23,Wed,0,107.4,54,78,10,1
4620,11,1,0,Thu,0,107.4,54,78,10,1
3630,11,1,1,Thu,0,107.4,54,78,10,1
3190,11,1,2,Thu,0,107.4,54,78,7,1
1320,11,1,3,Thu,0,107.4,54,78,6,1
880,11,1,4,Thu,0,107.4,55,81,8,1
5060,11,1,5,Thu,0,105.6,54,83,5,1
18040,11,1,6,Thu,0,107.4,55,81,9,1
55880,11,1,7,Thu,0,107.4,55,84,7,1
88660,11,1,8,Thu,0,107.4,55,84,6,0.025
47850,11,1,9,Thu,0,112.8,57,78,5,1
26950,11,1,10,Thu,0,114.6,57,73,5,1
32010,11,1,11,Thu,0,116.4,58,73,6,1
34100,11,1,12,Thu,0,114.6,58,75,7,1
32230,11,1,13,Thu,0,109.2,56,83,9,1
34320,11,1,14,Thu,0,103.8,54,87,9,1
41800,11,1,15,Thu,0,102,52,83,8,1
67870,11,1,16,Thu,0,100.2,52,87,6,1
104280,11,1,17,Thu,0,100.2,52,87,6,1
65670,11,1,18,Thu,0,98.4,51,89,8,1
39710,11,1,19,Thu,0,98.4,51,89,7,1
29480,11,1,20,Thu,0,98.4,52,93,7,1
20680,11,1,21,Thu,0,98.4,52,93,6,1
15730,11,1,22,Thu,0,98.4,52,93,5,1
6930,11,1,23,Thu,0,98.4,52,96,0,1
5170,11,2,0,Fri,0,98.4,52,96,3,1
2640,11,2,1,Fri,0,98.4,52,96,6,1
1980,11,2,2,Fri,0,98.4,52,96,6,1
330,11,2,4,Fri,0,116.4,62,93,16,0.1
2420,11,2,5,Fri,0,121.8,64,87,14,1
12760,11,2,6,Fri,0,125.4,64,81,16,1
40260,11,2,7,Fri,0,125.4,65,84,16,0.025
74140,11,2,8,Fri,0,127.2,65,81,16,1
48070,11,2,9,Fri,0,127.2,65,78,23,1
27830,11,2,10,Fri,0,123.6,65,87,14,1
23870,11,2,11,Fri,0,125.4,65,84,17,1
30140,11,2,12,Fri,0,125.4,66,87,15,1
35640,11,2,13,Fri,0,127.2,65,81,15,1
35090,11,2,14,Fri,0,127.2,66,84,13,1
43890,11,2,15,Fri,0,127.2,65,81,11,1
71170,11,2,16,Fri,0,121.8,64,90,14,1
77770,11,2,17,Fri,0,121.8,64,87,14,1
47630,11,2,18,Fri,0,121.8,64,87,10,1
34540,11,2,19,Fri,0,121.8,64,87,13,1
28270,11,2,20,Fri,0,123.6,64,84,11,1
20790,11,2,21,Fri,0,121.8,64,87,10,1
19580,11,2,22,Fri,0,118.2,63,93,9,0.55
7370,11,2,23,Fri,0,123.6,65,91,18,1
4730,11,3,0,Sat,1,125.4,66,87,23,1
6050,11,3,1,Sat,1,125.4,66,87,24,1
3630,11,3,2,Sat,1,118.2,62,90,15,0.15
770,11,3,3,Sat,1,111,58,90,8,0.275
330,11,3,4,Sat,1,103.8,55,93,9,0.45
660,11,3,5,Sat,1,103.8,55,93,15,1.325
330,11,3,6,Sat,1,102,53,90,15,0.55
1430,11,3,7,Sat,1,100.2,52,90,13,1
6710,11,3,8,Sat,1,98.4,52,93,14,0.15
4730,11,3,9,Sat,1,98.4,52,93,8,0.525
5940,11,3,10,Sat,1,100.2,53,93,9,1
15510,11,3,11,Sat,1,103.8,54,90,6,1
32010,11,3,12,Sat,1,118.2,60,81,21,0.025
30360,11,3,13,Sat,1,107.4,51,60,26,0.025
30030,11,3,14,Sat,1,102,46,49,34,1
39160,11,3,15,Sat,1,98.4,45,51,29,1
38720,11,3,16,Sat,1,96.6,44,53,24,1
34540,11,3,17,Sat,1,94.8,43,50,21,1
26730,11,3,18,Sat,1,93,42,50,18,1
24200,11,3,19,Sat,1,93,41,44,23,1
15400,11,3,20,Sat,1,91.2,41,46,18,1
13310,11,3,21,Sat,1,91.2,41,48,16,1
11440,11,3,22,Sat,1,91.2,41,46,24,1
10780,11,3,23,Sat,1,89.4,40,48,18,1
7590,11,4,0,Sun,1,87.6,40,52,15,1
3410,11,4,1,Sun,1,85.8,39,51,13,1
1980,11,4,2,Sun,1,85.8,39,50,14,1
110,11,4,3,Sun,1,84,38,52,15,1
110,11,4,4,Sun,1,82.2,38,55,13,1
660,11,4,5,Sun,1,82.2,38,55,11,1
2420,11,4,6,Sun,1,80.4,37,58,11,1
6490,11,4,7,Sun,1,84,38,54,13,1
14960,11,4,8,Sun,1,85.8,39,51,15,1
24860,11,4,9,Sun,1,91.2,41,46,14,1
38610,11,4,10,Sun,1,91.2,40,44,10,1
40480,11,4,11,Sun,1,96.6,43,43,9,1
51590,11,4,12,Sun,1,100.2,43,38,8,1
53130,11,4,13,Sun,1,100.2,43,35,0,1
54890,11,4,14,Sun,1,100.2,42,34,6,1
55990,11,4,15,Sun,1,98.4,42,37,7,1
46970,11,4,16,Sun,1,93,42,46,7,1
32890,11,4,17,Sun,1,89.4,40,50,7,1
24640,11,4,18,Sun,1,85.8,40,58,8,1
24090,11,4,19,Sun,1,84,40,61,9,1
16060,11,4,20,Sun,1,84,40,61,9,1
10340,11,4,21,Sun,1,82.2,39,65,8,1
8250,11,4,22,Sun,1,82.2,39,65,7,1
6270,11,4,23,Sun,1,82.2,40,71,6,1
3520,11,5,0,Mon,0,87.6,43,71,13,1
1650,11,5,1,Mon,0,87.6,43,71,14,1
1430,11,5,2,Mon,0,87.6,43,71,11,1
220,11,5,3,Mon,0,89.4,43,68,13,1
880,11,5,4,Mon,0,89.4,43,68,10,1
5720,11,5,5,Mon,0,89.4,43,66,10,1
18370,11,5,6,Mon,0,89.4,43,68,15,1
56320,11,5,7,Mon,0,91.2,44,69,9,1
87340,11,5,8,Mon,0,93,45,68,16,1
44220,11,5,9,Mon,0,93,46,74,15,1
24970,11,5,10,Mon,0,94.8,46,69,11,1
23100,11,5,11,Mon,0,96.6,47,69,11,1
24530,11,5,12,Mon,0,96.6,47,69,11,1
26730,11,5,13,Mon,0,96.6,47,69,11,1
30910,11,5,14,Mon,0,96.6,48,72,14,1
32120,11,5,15,Mon,0,96.6,48,75,13,1
53350,11,5,16,Mon,0,94.8,48,80,14,1
60610,11,5,17,Mon,0,96.6,49,83,14,1
17930,11,5,19,Mon,0,94.8,50,92,17,0.1
8030,11,5,20,Mon,0,96.6,50,89,15,0.4
7260,11,5,21,Mon,0,96.6,51,93,15,0.05
3300,11,5,22,Mon,0,96.6,51,93,16,0.15
1870,11,5,23,Mon,0,96.6,51,93,20,0.075
990,11,6,0,Tue,0,94.8,50,92,15,0.075
770,11,6,1,Tue,0,94.8,50,92,13,0.075
440,11,6,2,Tue,0,94.8,50,92,14,0.05
440,11,6,3,Tue,0,91.2,48,93,14,0.05
1100,11,6,4,Tue,0,89.4,47,93,11,1
4840,11,6,5,Tue,0,89.4,47,93,9,1
15730,11,6,6,Tue,0,89.4,47,93,8,1
51920,11,6,7,Tue,0,91.2,48,90,7,1
82170,11,6,8,Tue,0,91.2,48,90,5,1
42680,11,6,9,Tue,0,93,48,89,0,1
25960,11,6,10,Tue,0,94.8,49,89,0,1
28600,11,6,11,Tue,0,94.8,50,92,6,1
32230,11,6,12,Tue,0,93,49,93,7,1
21780,11,6,13,Tue,0,93,49,96,8,0.275
13640,11,6,14,Tue,0,96.6,51,93,8,0.125
10780,11,6,15,Tue,0,98.4,52,96,0,0.55
20130,11,6,16,Tue,0,96.6,50,89,11,0.225
43010,11,6,17,Tue,0,96.6,51,93,8,0.175
29590,11,6,18,Tue,0,100.2,53,93,6,0.125
17820,11,6,19,Tue,0,107.4,56,90,10,0.175
15400,11,6,20,Tue,0,111,58,86,15,0.05
17930,11,6,21,Tue,0,111,58,86,13,1
10670,11,6,22,Tue,0,109.2,57,87,13,1
7040,11,6,23,Tue,0,107.4,56,87,13,1
3960,11,7,0,Wed,0,105.6,55,87,11,1
1430,11,7,1,Wed,0,103.8,54,87,10,1
1540,11,7,2,Wed,0,102,53,90,8,1
550,11,7,3,Wed,0,103.8,53,84,13,1
990,11,7,4,Wed,0,105.6,52,69,13,1
5610,11,7,5,Wed,0,100.2,50,75,9,1
19910,11,7,6,Wed,0,102,50,67,13,1
59290,11,7,7,Wed,0,102,50,69,9,1
103070,11,7,8,Wed,0,105.6,50,58,14,1
53460,11,7,9,Wed,0,109.2,49,48,16,1
32010,11,7,10,Wed,0,111,49,44,17,1
28820,11,7,11,Wed,0,114.6,50,41,17,1
39380,11,7,12,Wed,0,116.4,51,40,13,1
32780,11,7,13,Wed,0,118.2,51,37,18,1
34540,11,7,14,Wed,0,118.2,50,35,14,1
45430,11,7,15,Wed,0,114.6,49,37,16,1
78650,11,7,16,Wed,0,112.8,49,38,11,1
105490,11,7,17,Wed,0,111,48,39,13,1
70400,11,7,18,Wed,0,107.4,47,42,10,1
46200,11,7,19,Wed,0,103.8,48,53,9,1
33550,11,7,20,Wed,0,100.2,47,59,10,1
26620,11,7,21,Wed,0,100.2,47,59,11,1
18700,11,7,22,Wed,0,100.2,46,55,11,1
6490,11,7,23,Wed,0,102,45,45,16,1
4620,11,8,0,Thu,0,96.6,43,45,11,1
1760,11,8,1,Thu,0,93,41,46,13,1
1870,11,8,2,Thu,0,91.2,41,48,14,1
440,11,8,3,Thu,0,89.4,40,50,11,1
990,11,8,4,Thu,0,87.6,40,52,11,1
4730,11,8,5,Thu,0,87.6,40,50,15,1
22330,11,8,6,Thu,0,85.8,39,54,14,1
58190,11,8,7,Thu,0,85.8,39,54,10,1
98780,11,8,8,Thu,0,89.4,40,50,10,1
51150,11,8,9,Thu,0,91.2,41,48,10,1
27720,11,8,10,Thu,0,96.6,43,43,11,1
32340,11,8,11,Thu,0,98.4,43,43,8,1
37070,11,8,12,Thu,0,102,44,37,9,1
33770,11,8,13,Thu,0,103.8,45,37,11,1
37290,11,8,14,Thu,0,103.8,45,37,10,1
39710,11,8,15,Thu,0,100.2,43,38,10,1
63580,11,8,16,Thu,0,96.6,42,41,13,1
89100,11,8,17,Thu,0,93,42,46,10,1
58080,11,8,18,Thu,0,91.2,41,48,9,1
39600,11,8,19,Thu,0,89.4,40,48,9,1
29370,11,8,20,Thu,0,87.6,40,52,9,1
23320,11,8,21,Thu,0,85.8,39,51,9,1
15510,11,8,22,Thu,0,84,38,54,7,1
6490,11,8,23,Thu,0,84,38,54,9,1
3520,11,9,0,Fri,0,80.4,37,58,7,1
1760,11,9,1,Fri,0,80.4,37,58,8,1
1210,11,9,2,Fri,0,78.6,37,62,8,1
330,11,9,3,Fri,0,78.6,37,62,10,1
550,11,9,4,Fri,0,76.8,37,65,8,1
4290,11,9,5,Fri,0,75,36,68,9,1
16830,11,9,6,Fri,0,75,36,68,8,1
45760,11,9,7,Fri,0,80.4,38,63,9,1
84260,11,9,8,Fri,0,87.6,42,63,7,1
45650,11,9,9,Fri,0,93,44,63,15,1
25630,11,9,10,Fri,0,93,44,59,18,1
28820,11,9,11,Fri,0,93,44,59,18,1
28600,11,9,12,Fri,0,93,44,59,15,1
35090,11,9,13,Fri,0,93,44,61,15,1
33880,11,9,14,Fri,0,91.2,44,64,16,1
41800,11,9,15,Fri,0,91.2,44,64,20,1
61270,11,9,16,Fri,0,93,44,61,18,1
75020,11,9,17,Fri,0,93,44,63,13,1
29810,11,9,18,Fri,0,91.2,45,71,14,0.025
12320,11,9,19,Fri,0,91.2,46,80,16,0.225
4950,11,9,20,Fri,0,91.2,47,86,25,0.225
3080,11,9,21,Fri,0,91.2,47,86,29,0.475
1870,11,9,22,Fri,0,91.2,48,90,22,0.8
1100,11,9,23,Fri,0,93,48,89,26,1
1210,11,10,0,Sat,1,93,48,89,24,0.45
770,11,10,1,Sat,1,93,48,89,21,0.575
1650,11,10,2,Sat,1,91.2,48,90,26,0.025
770,11,10,3,Sat,1,91.2,47,86,15,1
220,11,10,4,Sat,1,91.2,47,86,10,1
660,11,10,5,Sat,1,91.2,48,90,7,0.025
1760,11,10,6,Sat,1,89.4,47,89,7,1
5170,11,10,7,Sat,1,89.4,47,93,9,0.025
11330,11,10,8,Sat,1,89.4,47,89,10,0.025
18810,11,10,9,Sat,1,91.2,47,86,11,1
17490,11,10,10,Sat,1,91.2,46,77,18,1
24530,11,10,11,Sat,1,85.8,42,68,18,1
29150,11,10,12,Sat,1,89.4,40,48,20,1
31240,11,10,13,Sat,1,89.4,39,41,18,1
31570,11,10,14,Sat,1,85.8,37,38,20,1
34430,11,10,15,Sat,1,82.2,34,34,16,1
29700,11,10,16,Sat,1,78.6,32,30,21,1
24090,11,10,17,Sat,1,76.8,32,32,20,1
20680,11,10,18,Sat,1,75,31,35,22,1
17600,11,10,19,Sat,1,71.4,31,41,21,1
10230,11,10,20,Sat,1,71.4,31,44,15,1
11440,11,10,21,Sat,1,71.4,31,46,21,1
9790,11,10,22,Sat,1,71.4,32,48,17,1
8580,11,10,23,Sat,1,69.6,31,52,20,1
5170,11,11,0,Sun,1,69.6,32,54,16,1
6270,11,11,1,Sun,1,69.6,31,52,10,1
1870,11,11,2,Sun,1,69.6,31,52,17,1
1320,11,11,3,Sun,1,69.6,31,48,13,1
330,11,11,4,Sun,1,69.6,30,44,17,1
880,11,11,5,Sun,1,67.8,30,46,14,1
1760,11,11,6,Sun,1,67.8,29,44,18,1
2860,11,11,7,Sun,1,69.6,30,44,13,1
10560,11,11,8,Sun,1,71.4,31,43,15,1
16060,11,11,9,Sun,1,75,32,40,10,1
26070,11,11,10,Sun,1,78.6,33,35,18,1
25740,11,11,11,Sun,1,82.2,35,35,15,1
30470,11,11,12,Sun,1,84,35,31,11,1
37400,11,11,13,Sun,1,85.8,34,25,14,1
29260,11,11,14,Sun,1,85.8,34,25,11,1
32890,11,11,15,Sun,1,82.2,34,30,13,1
33550,11,11,16,Sun,1,80.4,33,31,9,1
22550,11,11,17,Sun,1,80.4,33,32,11,1
20020,11,11,18,Sun,1,76.8,32,36,13,1
15510,11,11,19,Sun,1,75,32,40,10,1
11660,11,11,20,Sun,1,73.2,32,43,10,1
8800,11,11,21,Sun,1,71.4,31,46,11,1
7590,11,11,22,Sun,1,71.4,32,48,11,1
5170,11,11,23,Sun,1,69.6,31,50,10,1
1430,11,12,0,Mon,0,67.8,30,52,9,1
1430,11,12,1,Mon,0,66,30,57,9,1
880,11,12,2,Mon,0,66,30,54,6,1
880,11,12,3,Mon,0,66,30,54,7,1
990,11,12,4,Mon,0,66,30,57,6,1
2750,11,12,5,Mon,0,66,30,59,5,1
10890,11,12,6,Mon,0,66,30,59,0,1
34210,11,12,7,Mon,0,73.2,33,55,0,1
59840,11,12,8,Mon,0,75,34,55,0,1
33440,11,12,9,Mon,0,78.6,35,51,7,1
20020,11,12,10,Mon,0,84,37,44,9,1
26950,11,12,11,Mon,0,87.6,38,41,10,1
29370,11,12,12,Mon,0,89.4,39,39,8,1
33110,11,12,13,Mon,0,91.2,39,38,8,1
31790,11,12,14,Mon,0,91.2,39,36,11,1
35200,11,12,15,Mon,0,87.6,39,46,10,1
51480,11,12,16,Mon,0,87.6,40,52,10,1
64130,11,12,17,Mon,0,84,39,58,8,1
46860,11,12,18,Mon,0,84,40,61,8,1
29810,11,12,19,Mon,0,82.2,39,65,9,1
21010,11,12,20,Mon,0,84,40,66,9,1
19250,11,12,21,Mon,0,82.2,40,68,7,1
11550,11,12,22,Mon,0,82.2,41,73,5,1
5720,11,12,23,Mon,0,84,41,74,7,1
2530,11,13,0,Tue,0,85.8,43,79,10,1
550,11,13,1,Tue,0,85.8,44,86,10,0.075
330,11,13,2,Tue,0,85.8,44,86,15,0.1
220,11,13,3,Tue,0,87.6,46,90,13,0.175
1980,11,13,5,Tue,0,91.2,48,90,14,0.2
4950,11,13,6,Tue,0,93,49,89,11,0.35
11660,11,13,7,Tue,0,93,49,93,9,0.325
21780,11,13,8,Tue,0,96.6,51,93,9,0.15
12320,11,13,9,Tue,0,100.2,52,90,15,0.175
4290,11,13,10,Tue,0,98.4,52,93,11,0.325
3630,11,13,11,Tue,0,98.4,52,93,8,0.425
5940,11,13,12,Tue,0,100.2,53,93,7,0.225
8690,11,13,13,Tue,0,94.8,50,92,18,0.025
14740,11,13,14,Tue,0,87.6,46,90,17,1
23870,11,13,15,Tue,0,87.6,45,83,16,1
44990,11,13,16,Tue,0,85.8,43,79,17,1
64570,11,13,17,Tue,0,87.6,44,77,13,1
